rarity,name,date,on_sale_price
rare,skullpatch,2023-01-31,"2100,0"
epic,snowman,2023-01-31,"7619,038095238095"
legendary,spy,2023-01-31,"76189,5238095238"
common,starballoon,2023-01-31,"125,0"
epic,tamagochi,2023-01-31,"7000,0"
uncommon,target,2023-01-31,"525,0"
uncommon,tomato,2023-01-31,"500,0"
cosmetic,tycoonfrog,2023-01-31,"29000,0"
uncommon,ufo,2023-01-31,"2950,0"
common,vase,2023-01-31,"163,0"
common,virus,2023-01-31,"160,0"
common,volleyball,2023-01-31,"185,0"
uncommon,waffle,2023-01-31,"535,0"
legendary,waffle2,2023-01-31,"41600,0"
uncommon,watermelon,2023-01-31,"670,0"
rare,wheeee,2023-01-31,"2700,0"
cosmetic,worldcup,2023-01-31,"4000,0"
epic,xmasball,2023-01-31,"30000,0"
rare,xmasball1,2023-01-31,"12000,0"
common,xmasball2,2023-01-31,"125,0"
uncommon,yinyang,2023-01-31,"550,0"
common,8ball,2023-02-01,"140,0"
common,alien,2023-02-01,"280,0"
epic,angel,2023-02-01,"39400,0"
epic,ape,2023-02-01,"25000,0"
rare,banana,2023-02-01,"2000,0"
epic,baseball,2023-02-01,"30000,0"
common,basketball,2023-02-01,"120,0"
common,beachball,2023-02-01,"125,0"
uncommon,bomb,2023-02-01,"1100,0"
rare,bowie,2023-02-01,"1420,0"
common,bowling,2023-02-01,"173,0"
uncommon,bull,2023-02-01,"925,0"
rare,burger,2023-02-01,"3999,0"
common,button,2023-02-01,"130,0"
rare,candyswirl,2023-02-01,"10000,0"
uncommon,casinochip,2023-02-01,"2400,0"
uncommon,cat,2023-02-01,"2100,0"
rare,cherry,2023-02-01,"4000,0"
epic,citrus,2023-02-01,"7800,0"
common,clock,2023-02-01,"225,0"
rare,coconut,2023-02-01,"1669,0"
rare,cougar,2023-02-01,"4142,857142857"
common,crosshair,2023-02-01,"1100,0"
uncommon,cute,2023-02-01,"600,0"
uncommon,derp,2023-02-01,"1500,0"
epic,devil,2023-02-01,"9500,0"
epic,discoball,2023-02-01,"9500,0"
epic,disguise,2023-02-01,"10000,0"
rare,diver,2023-02-01,"7500,0"
uncommon,dog,2023-02-01,"675,0"
uncommon,donut,2023-02-01,"600,0"
epic,dragon,2023-02-01,"12000,0"
uncommon,earth,2023-02-01,"1350,0"
rare,egg,2023-02-01,"8000,0"
rare,eyeball,2023-02-01,"1420,0"
epic,eyeball2,2023-02-01,"7000,0"
uncommon,fishcake,2023-02-01,"475,0"
rare,floater,2023-02-01,"3900,0"
common,football,2023-02-01,"900,0"
uncommon,fox,2023-02-01,"435,0"
rare,frankie,2023-02-01,"2550,0"
rare,gamer,2023-02-01,"3800,0"
rare,jackolantern,2023-02-01,"2400,0"
rare,ladybug,2023-02-01,"5000,0"
rare,marble,2023-02-01,"1700,0"
rare,melon,2023-02-01,"1900,0"
uncommon,moon,2023-02-01,"5000,0"
epic,mummy,2023-02-01,"11500,0"
rare,ninja,2023-02-01,"8000,0"
uncommon,opencan,2023-02-01,"685,0"
epic,owl,2023-02-01,"18000,0"
uncommon,panda,2023-02-01,"875,0"
rare,peach,2023-02-01,"3000,0"
rare,pizza,2023-02-01,"6000,0"
epic,potion,2023-02-01,"12300,0"
uncommon,racoon,2023-02-01,"725,0"
uncommon,revolver,2023-02-01,"2000,0"
epic,royman,2023-02-01,"6969,0"
common,saturn,2023-02-01,"497,0"
epic,shades,2023-02-01,"10500,0"
uncommon,skull,2023-02-01,"1325,0"
rare,skullpatch,2023-02-01,"2100,0"
epic,snowman,2023-02-01,"7619,038095238095"
legendary,spy,2023-02-01,"76189,5238095238"
common,starballoon,2023-02-01,"120,0"
epic,tamagochi,2023-02-01,"6965,0"
uncommon,target,2023-02-01,"505,0"
uncommon,tomato,2023-02-01,"700,0"
uncommon,ufo,2023-02-01,"2880,0"
common,vase,2023-02-01,"162,0"
common,virus,2023-02-01,"180,0"
common,volleyball,2023-02-01,"300,0"
uncommon,waffle,2023-02-01,"490,5"
legendary,waffle2,2023-02-01,"41600,0"
uncommon,watermelon,2023-02-01,"670,0"
rare,wheeee,2023-02-01,"2700,0"
cosmetic,worldcup,2023-02-01,"15000,0"
epic,xmasball,2023-02-01,"30000,0"
rare,xmasball1,2023-02-01,"12000,0"
common,xmasball2,2023-02-01,"125,0"
uncommon,yinyang,2023-02-01,"475,0"
common,8ball,2023-02-02,"130,0"
common,alien,2023-02-02,"190,0"
epic,angel,2023-02-02,"39250,0"
epic,ape,2023-02-02,"25000,0"
rare,banana,2023-02-02,"2000,0"
epic,baseball,2023-02-02,"30000,0"
common,basketball,2023-02-02,"130,0"
common,beachball,2023-02-02,"115,0"
uncommon,bomb,2023-02-02,"999,0"
rare,bowie,2023-02-02,"1360,0"
common,bowling,2023-02-02,"170,0"
uncommon,bull,2023-02-02,"900,0"
rare,burger,2023-02-02,"3999,0"
common,button,2023-02-02,"120,0"
rare,candyswirl,2023-02-02,"10000,0"
uncommon,casinochip,2023-02-02,"2300,0"
uncommon,cat,2023-02-02,"2100,0"
rare,cherry,2023-02-02,"4000,0"
epic,citrus,2023-02-02,"7800,0"
common,clock,2023-02-02,"190,0"
rare,coconut,2023-02-02,"1669,0"
rare,cougar,2023-02-02,"4000,0"
common,crosshair,2023-02-02,"900,0"
uncommon,cute,2023-02-02,"600,0"
uncommon,derp,2023-02-02,"1500,0"
epic,devil,2023-02-02,"15000,0"
epic,discoball,2023-02-02,"9500,0"
epic,disguise,2023-02-02,"10000,0"
rare,diver,2023-02-02,"7500,0"
uncommon,dog,2023-02-02,"680,0"
uncommon,donut,2023-02-02,"600,0"
epic,dragon,2023-02-02,"12000,0"
uncommon,earth,2023-02-02,"1250,0"
rare,egg,2023-02-02,"8000,0"
rare,eyeball,2023-02-02,"1540,0"
epic,eyeball2,2023-02-02,"7000,0"
uncommon,fishcake,2023-02-02,"460,0"
rare,floater,2023-02-02,"3800,0"
common,football,2023-02-02,"950,0"
uncommon,fox,2023-02-02,"450,0"
legendary,fox777,2023-02-02,"150000,0"
rare,frankie,2023-02-02,"2580,0"
rare,gamer,2023-02-02,"3800,0"
rare,jackolantern,2023-02-02,"2400,0"
rare,ladybug,2023-02-02,"5000,0"
rare,marble,2023-02-02,"1700,0"
rare,melon,2023-02-02,"1900,0"
legendary,moneybag,2023-02-02,"81000,0"
uncommon,moon,2023-02-02,"5000,0"
epic,mummy,2023-02-02,"11500,0"
rare,ninja,2023-02-02,"8000,0"
uncommon,opencan,2023-02-02,"689,0"
epic,owl,2023-02-02,"17400,0"
uncommon,panda,2023-02-02,"900,0"
rare,peach,2023-02-02,"3000,0"
rare,pizza,2023-02-02,"6000,0"
epic,potion,2023-02-02,"12000,0"
uncommon,racoon,2023-02-02,"725,0"
uncommon,revolver,2023-02-02,"1300,0"
epic,royman,2023-02-02,"6969,0"
common,saturn,2023-02-02,"350,0"
epic,shades,2023-02-02,"10000,0"
uncommon,skull,2023-02-02,"1200,0"
rare,skullpatch,2023-02-02,"2100,0"
epic,snowman,2023-02-02,"7619,038095238095"
legendary,spy,2023-02-02,"76189,5238095238"
common,starballoon,2023-02-02,"118,0"
epic,tamagochi,2023-02-02,"6965,0"
uncommon,target,2023-02-02,"500,0"
uncommon,tomato,2023-02-02,"700,0"
uncommon,ufo,2023-02-02,"2900,0"
common,vase,2023-02-02,"169,4"
common,virus,2023-02-02,"180,0"
common,volleyball,2023-02-02,"330,0"
uncommon,waffle,2023-02-02,"468,0"
legendary,waffle2,2023-02-02,"41600,0"
uncommon,watermelon,2023-02-02,"695,0"
rare,wheeee,2023-02-02,"2700,0"
cosmetic,worldcup,2023-02-02,"3200,0"
epic,xmasball,2023-02-02,"30000,0"
rare,xmasball1,2023-02-02,"12000,0"
common,xmasball2,2023-02-02,"115,0"
uncommon,yinyang,2023-02-02,"460,0"
common,8ball,2023-02-03,"140,0"
common,alien,2023-02-03,"215,0"
epic,angel,2023-02-03,"37000,0"
epic,ape,2023-02-03,"25000,0"
rare,banana,2023-02-03,"2000,0"
epic,baseball,2023-02-03,"30000,0"
common,basketball,2023-02-03,"147,5"
common,beachball,2023-02-03,"120,0"
uncommon,bomb,2023-02-03,"900,0"
rare,bowie,2023-02-03,"1340,0"
common,bowling,2023-02-03,"165,0"
uncommon,bull,2023-02-03,"900,0"
rare,burger,2023-02-03,"3999,0"
common,button,2023-02-03,"120,0"
rare,candyswirl,2023-02-03,"10000,0"
uncommon,casinochip,2023-02-03,"2000,0"
uncommon,cat,2023-02-03,"2500,0"
rare,cherry,2023-02-03,"4000,0"
epic,citrus,2023-02-03,"9500,0"
common,clock,2023-02-03,"195,0"
rare,coconut,2023-02-03,"1669,0"
rare,cougar,2023-02-03,"4000,0"
common,crosshair,2023-02-03,"900,0"
uncommon,cute,2023-02-03,"675,0"
epic,devil,2023-02-03,"15000,0"
epic,discoball,2023-02-03,"9500,0"
epic,disguise,2023-02-03,"10000,0"
rare,diver,2023-02-03,"7500,0"
uncommon,dog,2023-02-03,"600,0"
uncommon,donut,2023-02-03,"500,0"
epic,dragon,2023-02-03,"13500,0"
uncommon,earth,2023-02-03,"1100,0"
rare,egg,2023-02-03,"8000,0"
rare,eyeball,2023-02-03,"1540,0"
epic,eyeball2,2023-02-03,"7000,0"
uncommon,fishcake,2023-02-03,"460,0"
rare,floater,2023-02-03,"3800,0"
common,football,2023-02-03,"900,0"
uncommon,fox,2023-02-03,"450,0"
legendary,fox777,2023-02-03,"150000,0"
rare,frankie,2023-02-03,"2550,0"
rare,gamer,2023-02-03,"3800,0"
rare,jackolantern,2023-02-03,"2500,0"
rare,ladybug,2023-02-03,"5000,0"
rare,marble,2023-02-03,"1690,0"
rare,melon,2023-02-03,"1900,0"
legendary,moneybag,2023-02-03,"81000,0"
uncommon,moon,2023-02-03,"5100,0"
epic,mummy,2023-02-03,"12200,0"
rare,ninja,2023-02-03,"8000,0"
uncommon,opencan,2023-02-03,"1000,0"
epic,owl,2023-02-03,"17000,0"
uncommon,panda,2023-02-03,"950,0"
rare,peach,2023-02-03,"3000,0"
rare,pizza,2023-02-03,"6000,0"
epic,potion,2023-02-03,"12000,0"
uncommon,racoon,2023-02-03,"700,0"
uncommon,revolver,2023-02-03,"1100,0"
epic,royman,2023-02-03,"7450,0"
common,saturn,2023-02-03,"275,0"
epic,shades,2023-02-03,"10500,0"
uncommon,skull,2023-02-03,"997,0"
rare,skullpatch,2023-02-03,"2300,0"
epic,snowman,2023-02-03,"7619,038095238095"
legendary,spy,2023-02-03,"66114,29"
common,starballoon,2023-02-03,"110,0"
epic,tamagochi,2023-02-03,"6965,0"
uncommon,target,2023-02-03,"500,0"
uncommon,tomato,2023-02-03,"530,0"
uncommon,ufo,2023-02-03,"3850,0"
common,vase,2023-02-03,"155,0"
common,virus,2023-02-03,"170,0"
common,volleyball,2023-02-03,"250,0"
uncommon,waffle,2023-02-03,"447,5"
legendary,waffle2,2023-02-03,"41200,0"
uncommon,watermelon,2023-02-03,"680,0"
rare,wheeee,2023-02-03,"2700,0"
cosmetic,worldcup,2023-02-03,"3000,0"
epic,xmasball,2023-02-03,"30000,0"
rare,xmasball1,2023-02-03,"12000,0"
common,xmasball2,2023-02-03,"114,0"
uncommon,yinyang,2023-02-03,"450,0"
common,8ball,2023-02-04,"110,0"
common,alien,2023-02-04,"350,0"
epic,angel,2023-02-04,"30000,0"
epic,ape,2023-02-04,"30000,0"
rare,banana,2023-02-04,"2000,0"
epic,baseball,2023-02-04,"30000,0"
common,basketball,2023-02-04,"149,0"
common,beachball,2023-02-04,"118,0"
uncommon,bomb,2023-02-04,"900,0"
rare,bowie,2023-02-04,"1340,0"
common,bowling,2023-02-04,"169,9"
uncommon,bull,2023-02-04,"869,0"
rare,burger,2023-02-04,"3999,0"
common,button,2023-02-04,"130,0"
rare,candyswirl,2023-02-04,"10000,0"
uncommon,casinochip,2023-02-04,"2000,0"
uncommon,cat,2023-02-04,"1400,0"
rare,cherry,2023-02-04,"3999,0"
epic,citrus,2023-02-04,"9400,0"
common,clock,2023-02-04,"195,0"
rare,coconut,2023-02-04,"1669,0"
rare,cougar,2023-02-04,"3800,0"
common,crosshair,2023-02-04,"800,0"
uncommon,cute,2023-02-04,"675,0"
uncommon,derp,2023-02-04,"1450,0"
epic,devil,2023-02-04,"15000,0"
epic,discoball,2023-02-04,"9450,0"
epic,disguise,2023-02-04,"10000,0"
rare,diver,2023-02-04,"7500,0"
uncommon,dog,2023-02-04,"600,0"
uncommon,donut,2023-02-04,"400,0"
epic,dragon,2023-02-04,"13500,0"
uncommon,earth,2023-02-04,"1100,0"
rare,egg,2023-02-04,"8000,0"
rare,eyeball,2023-02-04,"1540,0"
epic,eyeball2,2023-02-04,"7000,0"
uncommon,fishcake,2023-02-04,"400,0"
rare,floater,2023-02-04,"3800,0"
common,football,2023-02-04,"950,0"
uncommon,fox,2023-02-04,"550,0"
legendary,fox777,2023-02-04,"80000,0"
rare,frankie,2023-02-04,"2580,0"
rare,gamer,2023-02-04,"3800,0"
rare,jackolantern,2023-02-04,"2500,0"
rare,ladybug,2023-02-04,"5000,0"
rare,marble,2023-02-04,"1510,0"
rare,melon,2023-02-04,"1900,0"
uncommon,moon,2023-02-04,"4999,0"
epic,mummy,2023-02-04,"12200,0"
rare,ninja,2023-02-04,"7000,0"
uncommon,opencan,2023-02-04,"600,0"
epic,owl,2023-02-04,"17000,0"
uncommon,panda,2023-02-04,"900,0"
rare,peach,2023-02-04,"3000,0"
rare,pizza,2023-02-04,"5200,0"
epic,potion,2023-02-04,"12000,0"
uncommon,racoon,2023-02-04,"700,0"
uncommon,revolver,2023-02-04,"1500,0"
epic,royman,2023-02-04,"7450,0"
common,saturn,2023-02-04,"330,0"
epic,shades,2023-02-04,"10500,0"
uncommon,skull,2023-02-04,"1500,0"
rare,skullpatch,2023-02-04,"2150,0"
epic,snowman,2023-02-04,"7619,038095238095"
legendary,spy,2023-02-04,"66114,29"
common,starballoon,2023-02-04,"117,0"
epic,tamagochi,2023-02-04,"6965,0"
uncommon,target,2023-02-04,"412,0"
uncommon,tomato,2023-02-04,"470,0"
uncommon,ufo,2023-02-04,"3850,0"
common,vase,2023-02-04,"160,0"
common,virus,2023-02-04,"180,0"
common,volleyball,2023-02-04,"299,0"
uncommon,waffle,2023-02-04,"399,0"
legendary,waffle2,2023-02-04,"41200,0"
uncommon,watermelon,2023-02-04,"695,0"
rare,wheeee,2023-02-04,"2680,0"
cosmetic,worldcup,2023-02-04,"4100,0"
epic,xmasball,2023-02-04,"30000,0"
rare,xmasball1,2023-02-04,"12000,0"
common,xmasball2,2023-02-04,"117,0"
uncommon,yinyang,2023-02-04,"422,0"
common,8ball,2023-02-05,"120,0"
common,alien,2023-02-05,"270,0"
epic,angel,2023-02-05,"35233,0"
epic,ape,2023-02-05,"30000,0"
rare,banana,2023-02-05,"2000,0"
epic,baseball,2023-02-05,"30000,0"
common,basketball,2023-02-05,"117,7"
common,beachball,2023-02-05,"110,0"
uncommon,bomb,2023-02-05,"900,0"
rare,bowie,2023-02-05,"1420,0"
common,bowling,2023-02-05,"169,99"
uncommon,bull,2023-02-05,"869,0"
rare,burger,2023-02-05,"3999,0"
common,button,2023-02-05,"120,0"
rare,candyswirl,2023-02-05,"10000,0"
uncommon,casinochip,2023-02-05,"2000,0"
uncommon,cat,2023-02-05,"1400,0"
rare,cherry,2023-02-05,"3999,0"
epic,citrus,2023-02-05,"9400,0"
common,clock,2023-02-05,"191,0"
rare,coconut,2023-02-05,"1500,0"
rare,cougar,2023-02-05,"3700,0"
common,crosshair,2023-02-05,"1000,0"
uncommon,cute,2023-02-05,"675,0"
uncommon,derp,2023-02-05,"1450,0"
epic,devil,2023-02-05,"10500,0"
epic,discoball,2023-02-05,"8999,0"
epic,disguise,2023-02-05,"10000,0"
rare,diver,2023-02-05,"7500,0"
uncommon,dog,2023-02-05,"650,0"
uncommon,donut,2023-02-05,"400,0"
epic,dragon,2023-02-05,"13000,0"
uncommon,earth,2023-02-05,"1100,0"
rare,egg,2023-02-05,"8000,0"
rare,eyeball,2023-02-05,"1540,0"
epic,eyeball2,2023-02-05,"7000,0"
uncommon,fishcake,2023-02-05,"400,0"
rare,floater,2023-02-05,"3800,0"
common,football,2023-02-05,"1100,0"
uncommon,fox,2023-02-05,"525,0"
rare,frankie,2023-02-05,"2550,0"
rare,gamer,2023-02-05,"3800,0"
rare,jackolantern,2023-02-05,"2500,0"
rare,ladybug,2023-02-05,"4500,0"
rare,marble,2023-02-05,"1700,0"
rare,melon,2023-02-05,"1900,0"
uncommon,moon,2023-02-05,"4999,0"
epic,mummy,2023-02-05,"12200,0"
rare,ninja,2023-02-05,"7000,0"
uncommon,opencan,2023-02-05,"600,0"
epic,owl,2023-02-05,"17000,0"
uncommon,panda,2023-02-05,"900,0"
rare,peach,2023-02-05,"3000,0"
rare,pizza,2023-02-05,"4500,0"
epic,potion,2023-02-05,"12000,0"
uncommon,racoon,2023-02-05,"680,0"
uncommon,revolver,2023-02-05,"2000,0"
epic,royman,2023-02-05,"7450,0"
common,saturn,2023-02-05,"250,0"
epic,shades,2023-02-05,"10500,0"
uncommon,skull,2023-02-05,"1400,0"
rare,skullpatch,2023-02-05,"2150,0"
epic,snowman,2023-02-05,"7619,038095238095"
legendary,spy,2023-02-05,"66114,29"
common,starballoon,2023-02-05,"110,0"
epic,tamagochi,2023-02-05,"8000,0"
uncommon,target,2023-02-05,"614,0"
uncommon,tomato,2023-02-05,"470,0"
uncommon,ufo,2023-02-05,"4200,0"
common,vase,2023-02-05,"160,0"
common,virus,2023-02-05,"177,0"
common,volleyball,2023-02-05,"200,0"
uncommon,waffle,2023-02-05,"449,69"
legendary,waffle2,2023-02-05,"41500,0"
uncommon,watermelon,2023-02-05,"677,0"
rare,wheeee,2023-02-05,"2680,0"
cosmetic,worldcup,2023-02-05,"3000,0"
epic,xmasball,2023-02-05,"30000,0"
rare,xmasball1,2023-02-05,"12000,0"
common,xmasball2,2023-02-05,"110,0"
uncommon,yinyang,2023-02-05,"422,0"
common,8ball,2023-02-06,"130,0"
common,alien,2023-02-06,"800,0"
epic,angel,2023-02-06,"37500,0"
epic,ape,2023-02-06,"30000,0"
rare,banana,2023-02-06,"2000,0"
epic,baseball,2023-02-06,"30000,0"
common,basketball,2023-02-06,"110,0"
common,beachball,2023-02-06,"120,0"
uncommon,bomb,2023-02-06,"1000,0"
rare,bowie,2023-02-06,"1466,666666666"
common,bowling,2023-02-06,"169,888"
uncommon,bull,2023-02-06,"675,0"
rare,burger,2023-02-06,"3999,0"
common,button,2023-02-06,"110,0"
rare,candyswirl,2023-02-06,"10000,0"
uncommon,casinochip,2023-02-06,"1900,0"
uncommon,cat,2023-02-06,"1301,0"
rare,cherry,2023-02-06,"3999,0"
epic,citrus,2023-02-06,"9400,0"
common,clock,2023-02-06,"188,0"
rare,coconut,2023-02-06,"1325,0"
rare,cougar,2023-02-06,"4285,71"
common,crosshair,2023-02-06,"999,0"
uncommon,cute,2023-02-06,"650,0"
uncommon,derp,2023-02-06,"1750,0"
epic,devil,2023-02-06,"10500,0"
epic,discoball,2023-02-06,"8999,0"
epic,disguise,2023-02-06,"10000,0"
rare,diver,2023-02-06,"7500,0"
uncommon,dog,2023-02-06,"850,0"
uncommon,donut,2023-02-06,"399,0"
epic,dragon,2023-02-06,"13000,0"
uncommon,earth,2023-02-06,"1000,0"
rare,egg,2023-02-06,"8000,0"
rare,eyeball,2023-02-06,"1540,0"
epic,eyeball2,2023-02-06,"7000,0"
uncommon,fishcake,2023-02-06,"350,0"
rare,floater,2023-02-06,"3400,0"
common,football,2023-02-06,"1040,0"
uncommon,fox,2023-02-06,"470,0"
legendary,fox777,2023-02-06,"90000,0"
rare,frankie,2023-02-06,"2500,0"
rare,gamer,2023-02-06,"3800,0"
rare,jackolantern,2023-02-06,"2500,0"
rare,ladybug,2023-02-06,"4700,0"
rare,marble,2023-02-06,"1700,0"
rare,melon,2023-02-06,"1900,0"
uncommon,moon,2023-02-06,"4500,0"
epic,mummy,2023-02-06,"12200,0"
rare,ninja,2023-02-06,"6000,0"
uncommon,opencan,2023-02-06,"598,0"
epic,owl,2023-02-06,"17000,0"
uncommon,panda,2023-02-06,"850,0"
rare,peach,2023-02-06,"3300,0"
rare,pizza,2023-02-06,"9500,0"
epic,potion,2023-02-06,"11000,0"
uncommon,racoon,2023-02-06,"450,0"
uncommon,revolver,2023-02-06,"1500,0"
epic,royman,2023-02-06,"7450,0"
common,saturn,2023-02-06,"350,0"
epic,shades,2023-02-06,"10500,0"
uncommon,skull,2023-02-06,"1300,0"
rare,skullpatch,2023-02-06,"2300,0"
epic,snowman,2023-02-06,"7619,038095238095"
legendary,spy,2023-02-06,"66114,29"
common,starballoon,2023-02-06,"115,0"
epic,tamagochi,2023-02-06,"8000,0"
uncommon,target,2023-02-06,"370,0"
uncommon,tomato,2023-02-06,"380,0"
uncommon,ufo,2023-02-06,"4000,0"
common,vase,2023-02-06,"155,0"
common,virus,2023-02-06,"999,0"
common,volleyball,2023-02-06,"348,0"
uncommon,waffle,2023-02-06,"449,69"
legendary,waffle2,2023-02-06,"41500,0"
uncommon,watermelon,2023-02-06,"730,0"
rare,wheeee,2023-02-06,"2680,0"
cosmetic,worldcup,2023-02-06,"2999,0"
epic,xmasball,2023-02-06,"30000,0"
rare,xmasball1,2023-02-06,"12000,0"
common,xmasball2,2023-02-06,"110,0"
uncommon,yinyang,2023-02-06,"400,0"
common,8ball,2023-02-07,"123,0"
common,alien,2023-02-07,"230,0"
epic,angel,2023-02-07,"37500,0"
epic,ape,2023-02-07,"30000,0"
rare,banana,2023-02-07,"1900,0"
epic,baseball,2023-02-07,"30000,0"
common,basketball,2023-02-07,"109,999"
common,beachball,2023-02-07,"110,0"
uncommon,bomb,2023-02-07,"900,0"
rare,bowie,2023-02-07,"1466,666666666"
common,bowling,2023-02-07,"167,875"
uncommon,bull,2023-02-07,"520,0"
rare,burger,2023-02-07,"3999,0"
common,button,2023-02-07,"100,0"
rare,candyswirl,2023-02-07,"10000,0"
uncommon,casinochip,2023-02-07,"1900,0"
uncommon,cat,2023-02-07,"1301,0"
rare,cherry,2023-02-07,"3999,0"
epic,citrus,2023-02-07,"9400,0"
common,clock,2023-02-07,"187,0"
rare,coconut,2023-02-07,"1200,0"
rare,cougar,2023-02-07,"4000,0"
common,crosshair,2023-02-07,"999,0"
uncommon,cute,2023-02-07,"550,0"
uncommon,derp,2023-02-07,"1500,0"
epic,devil,2023-02-07,"10500,0"
epic,discoball,2023-02-07,"8999,0"
epic,disguise,2023-02-07,"10000,0"
rare,diver,2023-02-07,"7200,0"
uncommon,dog,2023-02-07,"600,0"
uncommon,donut,2023-02-07,"399,0"
epic,dragon,2023-02-07,"13000,0"
uncommon,earth,2023-02-07,"1000,0"
rare,egg,2023-02-07,"8000,0"
rare,eyeball,2023-02-07,"1540,0"
epic,eyeball2,2023-02-07,"7000,0"
uncommon,fishcake,2023-02-07,"320,0"
rare,floater,2023-02-07,"3400,0"
common,football,2023-02-07,"900,0"
uncommon,fox,2023-02-07,"475,0"
legendary,fox777,2023-02-07,"150000,0"
rare,frankie,2023-02-07,"2389,0"
rare,gamer,2023-02-07,"3800,0"
rare,jackolantern,2023-02-07,"2500,0"
rare,ladybug,2023-02-07,"4700,0"
rare,marble,2023-02-07,"1700,0"
rare,melon,2023-02-07,"1500,0"
uncommon,moon,2023-02-07,"3900,0"
epic,mummy,2023-02-07,"12200,0"
rare,ninja,2023-02-07,"6000,0"
uncommon,opencan,2023-02-07,"598,0"
epic,owl,2023-02-07,"17000,0"
uncommon,panda,2023-02-07,"885,0"
rare,peach,2023-02-07,"3100,0"
rare,pizza,2023-02-07,"9500,0"
epic,potion,2023-02-07,"11000,0"
uncommon,racoon,2023-02-07,"580,0"
uncommon,revolver,2023-02-07,"1500,0"
epic,royman,2023-02-07,"7450,0"
common,saturn,2023-02-07,"330,0"
epic,shades,2023-02-07,"10500,0"
uncommon,skull,2023-02-07,"1250,0"
rare,skullpatch,2023-02-07,"2400,0"
epic,snowman,2023-02-07,"7619,038095238095"
legendary,spy,2023-02-07,"66114,29"
common,starballoon,2023-02-07,"100,0"
epic,tamagochi,2023-02-07,"8000,0"
uncommon,target,2023-02-07,"470,0"
uncommon,tomato,2023-02-07,"349,99"
uncommon,ufo,2023-02-07,"3000,0"
common,vase,2023-02-07,"160,0"
common,virus,2023-02-07,"220,0"
common,volleyball,2023-02-07,"280,0"
uncommon,waffle,2023-02-07,"380,0"
legendary,waffle2,2023-02-07,"41500,0"
uncommon,watermelon,2023-02-07,"730,0"
rare,wheeee,2023-02-07,"2680,0"
cosmetic,worldcup,2023-02-07,"4100,0"
epic,xmasball,2023-02-07,"30000,0"
rare,xmasball1,2023-02-07,"12000,0"
common,xmasball2,2023-02-07,"100,0"
uncommon,yinyang,2023-02-07,"400,0"
common,8ball,2023-02-08,"110,0"
common,alien,2023-02-08,"299,0"
epic,angel,2023-02-08,"37500,0"
epic,ape,2023-02-08,"50000,0"
rare,banana,2023-02-08,"2300,0"
epic,baseball,2023-02-08,"30000,0"
common,basketball,2023-02-08,"104,0"
common,beachball,2023-02-08,"130,0"
uncommon,bomb,2023-02-08,"800,0"
rare,bowie,2023-02-08,"1466,666666666"
common,bowling,2023-02-08,"169,99"
uncommon,bull,2023-02-08,"595,238095238"
rare,burger,2023-02-08,"3999,0"
common,button,2023-02-08,"120,0"
rare,candyswirl,2023-02-08,"9000,0"
uncommon,casinochip,2023-02-08,"1800,0"
uncommon,cat,2023-02-08,"1250,0"
rare,cherry,2023-02-08,"3999,0"
epic,citrus,2023-02-08,"9000,0"
common,clock,2023-02-08,"172,0"
rare,coconut,2023-02-08,"1390,476190476"
rare,cougar,2023-02-08,"3800,0"
common,crosshair,2023-02-08,"900,0"
uncommon,cute,2023-02-08,"500,0"
uncommon,derp,2023-02-08,"1500,0"
epic,devil,2023-02-08,"10500,0"
epic,discoball,2023-02-08,"8999,0"
epic,disguise,2023-02-08,"10000,0"
rare,diver,2023-02-08,"7000,0"
uncommon,dog,2023-02-08,"550,0"
uncommon,donut,2023-02-08,"375,0"
epic,dragon,2023-02-08,"12500,0"
uncommon,earth,2023-02-08,"900,0"
rare,egg,2023-02-08,"8000,0"
rare,eyeball,2023-02-08,"1540,0"
epic,eyeball2,2023-02-08,"7000,0"
uncommon,fishcake,2023-02-08,"300,0"
rare,floater,2023-02-08,"3800,0"
common,football,2023-02-08,"1000,0"
uncommon,fox,2023-02-08,"465,0"
rare,frankie,2023-02-08,"2389,0"
rare,gamer,2023-02-08,"3800,0"
rare,jackolantern,2023-02-08,"2500,0"
rare,ladybug,2023-02-08,"4700,0"
rare,marble,2023-02-08,"1700,0"
rare,melon,2023-02-08,"1300,0"
uncommon,moon,2023-02-08,"6500,0"
epic,mummy,2023-02-08,"11500,0"
rare,ninja,2023-02-08,"6000,0"
uncommon,opencan,2023-02-08,"650,0"
epic,owl,2023-02-08,"16500,0"
uncommon,panda,2023-02-08,"885,0"
rare,peach,2023-02-08,"3200,0"
rare,pizza,2023-02-08,"7000,0"
epic,potion,2023-02-08,"11000,0"
uncommon,racoon,2023-02-08,"580,0"
uncommon,revolver,2023-02-08,"1100,0"
epic,royman,2023-02-08,"7000,0"
common,saturn,2023-02-08,"350,0"
epic,shades,2023-02-08,"10000,0"
uncommon,skull,2023-02-08,"2000,0"
rare,skullpatch,2023-02-08,"2100,0"
epic,snowman,2023-02-08,"7619,038095238095"
legendary,spy,2023-02-08,"66114,29"
common,starballoon,2023-02-08,"108,0"
epic,tamagochi,2023-02-08,"8000,0"
uncommon,target,2023-02-08,"415,0"
uncommon,tomato,2023-02-08,"311,0"
uncommon,ufo,2023-02-08,"3500,0"
common,vase,2023-02-08,"165,0"
